# coding: utf-8
# 用户词库
# 与系统词条重码时居后，如想居前，请把词条放到flypy_top.txt文件内
# 
# 编码格式：字词+Tab符+编码（用户词库本身有重码则还需后面+Tab符+权重，权重大者居前，权重数字随意）
#
#    -------- 强调一下 --------
# 
#   词条和编码之间的不是空格，而是Tab符
#   按住键盘 G 键，切换到功能键盘，使用上面的Tab键
# 
#    -------------------------------
# 
# 系统次选词放在flypy_sys.txt文件内，可修改删除
# 简词补全放本文件内，不需要可删除
# 用户词库，下行开始添加，编码格式见上，部署后生效

# 全码词
哪管他人瓦上霜	ngtu
哪能	nang
哭	ku
哭	kuk
哭	kukq
哭丧	kush
哭丧着脸	ksvl
哭了	kule
哭哭啼啼	kktt
哭喊	kuhj
哭声	kuug
哭天喊地	kthd
哭天抢地	ktqd
哭泣	kuqi
哭爹喊娘	kdhn
哭着	kuve
哭穷	kuqs
哭笑不得	kxbd
哭诉	kusu
哭鼻子	kbzi
哮	xnkz
哮喘	xnir
哱	bokz
哲	vefk
哲人	verf
哲学	vext
哲学家	vxjx
哳	vakj
哺	buk
哺乳期	brqi
哼	hgk
哼	hgkl
哼哈二将	hhej
哼哼	hghg
哼哼叽叽	hhjj
哼唧	hgji
哼唱	hgih
哽	ggk
哽	ggkg
哽咽	ggye
哿	gel
哿	gelk
唁	yjkk
唁电	yjdm
唆	sokw
唇	iyi
唇	iyik
唇亡齿寒	iwih
唇枪舌剑	iquj
唇红齿白	ihib
唇膏	iygc
唇舌	iyue
唇齿	iyii
唇齿之邦	iivb
唇齿相依	iixy
唉	aik
唉声叹气	autq
唏	xikj
唏嘘	xixu
唏嘘不已	xxby
唐	thg
唐	thgk
唐人	thrf
唐人街	trj
唐代	thdd
唐僧	thsg
唐宋	thss
唐寅	thyb
唐山	thuj
唐朝	thic
唐突	thtu
唐装	thvl
唐诗	thui
唐诗宋词	tusc
唑	zokt
唓	iek
唓	ieki
唔	ogk
唔	ogkk
唔	on
唔	onkk
唔	wukk
唛	mdk
唛	mdkw
唝	gsk
唞	dzku
唠	lck
唠	lckl
唠叨	lcdc
唠嗑	lcke
唢	sokr
唢呐	sona
唣	zckq
唤	hrk
唤	hrkd
唤醒	hrxk
唧	jik
唪	fgk
唬	hukj
唬人	hurf
售	uzr
售	uzrk
售价	uzjx
售出	uziu
售后	uzhz
售票	uzpn
售罄	uzqk
唯	wwkf
唯一	wwyi
唯一	wy
唯一一个	wyyg
唯一一次	wyyc
唯利是图	wlut
唯命是从	wmuc
唯唯诺诺	wwnn
唯心主义	wxvy
唯恐	wk
唯恐	wwks
唯恐天下不乱	wktl
唯我独尊	wwdz
唯手熟尔	wuue
唯才是举	wcuj
唯有	wwyz
唯有读书高	wydg
唯独	wwdu
唯美	wwmw
唰	uxk
唰	uxkd
唱	ihk
唱	ihko
唱主角	ivjt
唱功	ihgs
唱反调	ifdn
唱对台戏	idtx
唱戏	ihxi
唱歌	ihge
唱片	ihpm
唱独角戏	idjx
唱着	ihve
唱票	ihpn
唱腔	ihql
唳	likq
唵	ank
唵	ankd
唷	yok
唷	yoko
唸	nmk
唸	nmkx
唼	uakn
唾	tok
唾	toki
唾弃	toqi
唾手可得	tukd
唾沫	tomo
唾沫星子	tmxz
唾液	toye
唾骂	toma
唿	hukx
啁	vckk
啁	vzkk
啃	kfk
啃	kfko
啃老	kflc
啄	vok
啄	vokn
商	uhw
商	uhwk
商丘	uhqq
商业	uhye
商业街	uyjp
商人	uhrf
商务舱	uwch
商厦	uhua
商品	uhpb
商团	uhtr
商场	uhih
商城	uhig
商定	uhdk
商家	uhjx
商店	uhdm
商战	uhvj
商户	uhhu
商旅	uhlv
商标	uhbn
商检	uhjm
商榷	uhqt
商洽	uhqx
商用	uhys
商社	uhue
商讨	uhtc
商谈	uhtj
商贩	uhfj
商贸	uhmc
商量	uhll
商铺	uhpu
啉	lbk
啉	lbkm
啊	a
啊	aakk
啊呀	aaya
啊哈	aaha
啊哟	aayo
啋	cdkm
啐	cvk
啐	cvku
啕	tck
啕	tckf
啖	djk
啜	ikk
啜	ikky
啜	iok
啜	ioky
啜泣	ioqi
啡	fwkf
啤	pik
啤酒	pijq
啥	ua
啥	uakk
啥事	uaui
啥意思	uysi
啥问题	uwti
啦	la
啦	lakl
啦啦	lala
啦啦啦	llla
啧	zek
啧啧	zeze
啧啧称奇	zziq
啩	gxkb
啪	pak
啪	pakb
啪啪	papa
啪啪啪	pppa
啫	vek
啫	veko
啬	seu
啭	vrkv
啮	npk
啮	npkk
啮合	nphe
啰	lokx
啰嗦	loso
啰里啰嗦	llls
啱	anku
啲	diku
啴	ijk
啴	tjkl
啵	bok
啵	boky
啶	dkkr
啷	lhk
啷	lhke
啸	xnk
啻	iiwk
啼	tik
啼	tikj
啼笑皆非	txjf
啾	jqk
啾	jqkh
喀	kakk
喀什	kaui
喀麦隆	kmls
喁	ysky
喂	wwkn
喂不饱	wbbc
喂养	wwyh
喂奶	wwnd
喃	njk
喃	njkg
喃喃	njnj
喃喃自语	nnzy
善	ujy
善举	ujju
善事	ujui
善于	ujyu
善变	ujbm
善后	ujhz
善待	ujdd
善心	ujxb
善恶	ujee
善恶分明	uefm
善意	ujyi
善战	ujvj
善游者溺	uyvn
善用	ujys
善男信女	unxn
善类	ujlw
善罢甘休	ubgx
善者不来	uvbl
善良	ujll
善莫大焉	umdy
善解人意	ujry
善贾而沽	ugeg
喆	veu
喆	veuk
喇	lak
喇叭	laba
喇嘛	lama
喈	jpkb
喉	hzku
喉咙	hzls
喉管	hzgr
喉结	hzjp
喉舌	hzue
喊	hjk
喊	hjkk
喊冤	hjyr
喊冤叫屈	hyjq
喊出	hjiu
喊叫	hjjn
喊声	hjug
喊醒	hjxk
喋	dpk
喋	dpkm
喋	vakm
喋喋不休	ddbx
喋血	dpxt
喎	wokk
喏	nok
喏	nokk
喏	rek
喏	rekk
喐	yuke
喑	ybko
喔	oo
喔	ookt
喔	wok
喔	wokt
喘	irk
喘不过气	ibgq
喘口气	ikqi
喘息	irxi
喘息之间	ixvj
喘息未定	ixwd
喙	hvku
喜	xiu
喜不喜欢	xbxh
喜不自禁	xbzj
喜不自胜	xbzu
喜丧	xish
喜事	xiui
喜人	xirf
喜从天降	xctj
喜剧	xiju
喜剧片	xjpm
喜好	xihc
喜庆	xiqk
喜形于色	xxys
喜怒哀乐	xnal
喜怒无常	xnwi
喜恶	xiee
喜悦	xiyt
喜感	xigj
喜新厌旧	xxyj
喜极而泣	xjeq
喜欢	xh
喜欢	xihr
喜气洋洋	xqyy
喜爱	xiai
喜笑颜开	xxyk
喜糖	xith
喜结良缘	xjly
喜色	xise
喜讯	xixy
喜迎	xiyk
喜酒	xijq
喜闻乐见	xwlj
喜马拉雅	xmly
喝	hek
喝	hekv
喝令	helk
喝倒彩	hdcd
喝完	hewj
喝彩	hecd
喝水	heuv
喝汤	heth
喝点	hedm
喝茶	heia
喝西北风	hxbf
喝酒	hejq
喝醉	hezv
喝问	hewf
喟	kvko
喟然长叹	krit
喤	hlkw
喥	doky
喧	xrk
喧哗	xrhx
喧嚣	xrxn
喧嚷	xrrh
喧宾夺主	xbdv
喧闹	xrnc
喰	cjkl
喱	likl
喳	iak
喳	iaka
喳	vak
喳	vaka
喵	mnk
喵	mnkt
喷	pfk
喷	pfkr
喷出	pfiu
喷发	pffa
喷嘴	pfzv
喷嚏	pfti
喷墨	pfmo
喷头	pftz
喷射	pfue
喷气	pfqi
喷气式	pqui
喷水	pfuv
喷泉	pfqr
喷洒	pfsa
喷涂	pftu
喷涌	pfys
喷溅	pfjm
喷灌	pfgr
喷火	pfho
喷绘	pfhv
喷药	pfyc
喷薄欲出	pbyi
喷血	pfxt
喷饭	pffj
喷香	pfxl
喹	kvkt
喺	xikx
喻	yuk
喻	yukd
喽	lzk
喽	lzkn
喽啰	lzlo
喾	kux
嗄	aakw
嗄	uak
嗄	uakw
嗅	xqk
嗅	xqkq
嗅觉	xqjt
嗉	suk
嗉	sukx
嗌	aikm
嗌	yikm
嗍	soko
嗐	hdkk
嗑	kekm
嗒	dakk
嗒	tak
嗒	takk
嗓	shk
嗓	shkm
嗓子	shzi
嗓子眼	szyj
嗓门	shmf
嗓音	shyb
嗔	ifkb
嗔怪	ifgk
嗖	szk
嗖	szky
嗜	uik
嗜	uiko
嗜好	uihc
嗜杀成性	uuix
嗝	gek
嗝	gekl
嗝屁	gepi
嗞	ziky
嗟	jpkg
嗟来之食	jlvu
嗡	wgk
嗡	wgkx
嗡嗡	wgwg
嗡嗡作响	wwzx
嗣	sikk
嗤	iik
嗤	iiki
嗤之以鼻	ivyb
嗦	sok
嗦	sokx
嗨	hdk
嗨	hdkm
嗪	qbkh
嗫	npky
嗫嚅	npru
嗬	hek
嗮	sdkx
嗯	enk
嗯	og
嗯	ogkx
嗯	onk
嗯	onkx
嗯哼	enhg
嗰	gokk
嗱	naku
嗲	dxk
嗲	dxkx
嗲声嗲气	dudq
嗳	aiky
嗵	tsk
嗵	tskz
嗷	aok
嗷	aokw
嗷嗷	aoao
嗷嗷待哺	aadb
嗻	vekh
嗽	szkr
嗾	szku
嘀	dik
嘀	dikk
嘁	qikx
嘅	gekv
嘈	cck
嘈	ccko
嘈杂	ccza
嘉	jxu
嘉兴	jxxk
嘉奖	jxjl
嘉宾	jxbb
嘉许	jxxu
嘌	pnk
嘌	pnkx
嘎	ga
嘎	gakg
嘎吱	gavi
嘎嘎	gaga
嘎然	garj
嘘	uiky
嘘	xuk
嘘唏	xuxi
嘘声	xuug
嘘寒问暖	xhwn
嘚	dek
嘚	dekc
嘚	dwkc
嘚瑟	dese
嘛	mak
嘞	lek
嘞	lwk
嘟	duke
嘟哝	duns
嘟嘟	dudu
嘟嘴	duzv
嘟囔	dunh
嘡	thk
嘡	thkt
嘢	yekl
嘣	bgk
嘣	bgko
嘤	ykkn
嘥	sdkr
嘦	jnkn
嘧	mike
嘬	zok
嘬	zoky
嘭	pgk
嘭	pgkp
嘱	vuk
嘱	vuky
嘱托	vuto
嘲	icko
嘲	vck
嘲	vcko
嘲弄	icns
嘲笑	icxn
嘲讽	icfg
嘲风弄月	ifny
嘴	zvk
嘴	zvky
嘴上	zvuh
嘴刁	zvdn
嘴唇	zviy
嘴尖	zvjm
嘴巴	zvba
嘴甜	zvtm
嘴甜心苦	ztxk
嘴皮	zvpi
嘴硬	zvyk
嘴脸	zvlm
嘴角	zvjn
嘴软	zvrr
嘴边	zvbm
嘴里	zvli
嘴里一套	zlyt
嘴馋	zvij
嘶	sik
嘶哑	siya
嘶喊	sihj
嘹	lnk
嘹	lnkx
嘹亮	lnll
嘻	xikk
嘻嘻	xixi
嘻嘻哈哈	xxhh
嘿	hwk
嘿	hwkh
嘿咻	hwxq
嘿嘿	hwhw
噀	xykb
噂	zyk
噂	zykc
噃	bokt
噇	ilk
噌	cgk
噌	cgko
噍	jnkh
噎	yeka
噎死	yesi
噔	dgk
噔	dgka
噗	puk
噗	pukn
噗嗤	puii
噘	jtkr
噘嘴	jtzv
噙	qbk
噙	qbkd
噙着	qbve
噜	luko
噢	ook
噢	ookd
噤	jbk
噤	jbkx
噤若寒蝉	jrhi
器	qik
器	qikk
器具	qiju
器宇轩昂	qyxa
器官	qigr
器材	qicd
器械	qixp
器皿	qimb
噩	eewk
噩梦	eemg
噩梦	em
噩耗	eehc
噪	zck
噪	zckm
噪声	zcug
噪音	zcyb
噫	yikx
噬	uika
噬	uikr
噱	jtku
噱	xtk
噱头	xttz
噶	gak
噶	gakv
噻	sdk
噻	sdkt
噼	piku
噼噼啪啪	pppp
噼里啪啦	plpl
嚄	hoky
嚄	ooky
嚅	ruk
嚅	ruke
嚎	hcku
嚎啕	hctc
嚎啕大哭	htdk
嚏	tik
嚓	cak
嚓	cakx
嚓	iakx
嚚	ybkk
嚟	liku
嚡	hdkt
嚣	xnkk
嚯	hok
嚯	hokf
嚱	xikg
嚷	rhk
嚷	rhky
嚷嚷	rhrh
嚼	jnk
嚼	jnkc
嚼	jtk
嚼	jtkc
囊	nh
囊	nha
囊	nhay
囊中之物	nvvw
囊中羞涩	nvxs
囊括	nhko
囊括四海	nksh
囊空如洗	nkrx
囊肿	nhvs
囊萤映雪	nyyx
囔	nhk
囔	nhky
囚	qqk
囚	qqkr
囚徒	qqtu
囚徒困境	qtkj
囚犯	qqfj
囚禁	qqjb
囚笼	qqls
囚车	qqie
囚首垢面	qugm
四	si
四万	siwj
四不像	sbxl
四世同堂	sutt
四个	sige
四个字	sgzi
四个月	sgyt
四五十	swui
四五十岁	swus
四五岁	swsv
四体不勤	stbq
四六	silq
四分	siff
四分五裂	sfwl
四十	siui
四十不惑	subh
四千	siqm
四周	sivz
四四方方	ssff
四处	siiu
四大发明	sdfm
四大名著	sdmv
四大洋	sdy
四大皆空	sdjk
四天	sitm
四季度	sjdu
四射	siue
四岁	sisv
四川	siir
四川大学	sidx
四川省	siug
四平八稳	spbw
四年级	snji
四座	sizo
四散奔逃	ssbt
四方	sifh
四时八节	subj
四星级	sxji
四月	siyt
四月份	syff
四次	sici
四海	sihd
四海一家	shyj
四海为家	shwj
四海之内皆兄弟	shvd
四海升平	shup
四环素	shsu
四百	sibd
四目交投	smjt
四目相对	smxd
四肢	sivi
四肢无力	svwl
四肢百骸	svbh
四脚朝天	sjit
四舍五入	suwr
四轮	sily
四轮驱动	slqd
四通八达	stbd
四邻	silb
四面	simm
四面八方	smbf
四面楚歌	smig
四顾	sigu
囝	jmkz
回	hvk
回	hvkk
回不去	hbqu
回不来	hbld
回个话	hghx
回事	hvui
回光返照	hgfv
回删	hvuj
回到	hvdc
回升	hvug
回单	hvdj
回去	hq
回去	hvqu
回去了	hqle
回合	hvhe
回味	hvww
回味无穷	hwwq
回嗔作喜	hizx
回嘴	hvzv
回国	hvgo
回天	hvtm
回天之力	htvl
回天乏术	htfu
回头	hvtz
回头一笑百媚生	hty
回头再说	htzu
回头客	htke
回头是岸	htua
回头率	htlv
回头草	htcc
回头见	htjm
回娘家	hnjx
回家	hvjx
回帖	hvtp
回应	hvyk
回廊	hvlh
回归	hvgv
回形针	hxvf
回心转意	hxvy
回忆录	hylu
回想	hvxl
回想起来	hxql
回扣	hvkz
回执	hvvi
回报率	hblv
回抽	hviz
回拨	hvbo
回收	hvuz
回敬	hvjk
回旋	hvxr
回族	hvzu
回春	hviy
回春妙手	himu
回暖	hvnr
回望	hvwh
回来	hvld
回民	hvmb
回流	hvlq
回溯	hvsu
回滚	hvgy
回潮	hvic
回炉再造	hlzz
回电	hvdm
回眸	hvmz
回眸一笑	hmyx
回禀	hvbk
回程	hvig
回稳	hvwf
回笼	hvls
回答	hvda
回绕	hvrc
回绝	hvjt
回肠荡气	hidq
回航	hvhh
回荡	hvdh
回落	hvlo
回访	hvfh
回话	hvhx
回调	hvtn
回购	hvgz
回赠	hvzg
回趟家	htjx
回车	hvie
回转	hvvr
回过头	hgtz
回过头去	hgtq
回过头来	hgtl
回过神来	hgul
回返	hvfj
回避	hvbi
回锅肉	hgr
回音	hvyb
回顾	hvgu
回馈	hvkv
回首往事	huwu
回马枪	hmql
囟	xbp
囟	xbpx
因	yb
因为	ybww
因为	yw
因人而异	yrey
因利乘便	ylib
因势乘便	yuib
因势利导	yuld
因地制宜	ydvy
因小失大	yxud
因循守旧	yxuj
因故	ybgu
因材施教	ycuj
因果	ybgo
因果关系	yggx
因果报应	ygby
因此	ybci
因爱生恨	yauh
因特网	ytwh
因祸得福	yhdf
因素	ybsu
因缘巧合	yyqh
因缘际会	yyjh
因而	yber
因袭	ybxi
因陋就简	yljj
囡	njkn
团	tr
团	trk
团	trkc
团伙	trho
团体	trti
团团	trtr
团团圆圆	ttyy
团团转	ttvr
团圆	tryr
团委	trww
团结	trjp
团结就是力量	tjjl
团聚	trju
团购	trgz
团长	trvh
团队	trdv
囤	dykt
囤	tyk
囤	tykt
囤积	tyji
囤货	tyho
囧	jsk
囧	jskv
囫	hukw
囫囵	huly
囫囵吞枣	hltz
园	yrke
园区	yrqu
园圃	yrpu
园林	yrlb
困	ky
困	kykm
困乏	kyfa
困了	kyle
困住	kyvu
困倦	kyjr
困兽犹斗	kuyd
困厄	kyee
困境	kyjk
困局	kyju
困惑	kyho
困扰	kyrc
困死	kysi
困窘	kyjs
困苦	kyku
困难	kynj
困难重重	knii
困顿	kydy
囱	csp
囱	cspw
围	wwkw
围剿	wwjn
围困	wwky
围城	wwig
围墙	wwql
围巾	wwjb
围拢	wwls
围攻	wwgs
围点打援	wddy
围着	wwve
围绕	wwrc
围裙	wwqy
围观	wwgr
围追堵截	wvdj
围魏救赵	wwjv
囵	lyk
囵	lykb
囷	qyk
囷	qykh
囹	lkk
固	guk
固件	gujm
固体	guti
固化	guhx
固守	guuz
固定	gudk
固态	gutd
固执	guvi
固执己见	gvjj
固有	guyz
固有一死	gyys
固然	gurj
固若金汤	grjt
国	gok
国	goky
国之栋梁	gvdl
国产	goij
国仇家恨	gijh
国会	gohv
国债	govd
国共	gogs
国内	gonw
国内国际	gngj
国内生产总值	gnuv
国别	gobp
国务	gowu
国务院	gwyr
国名	gomk
国土	gotu
国土局	gtj
国境	gojk
国外	gowd
国学	goxt
国宝	gobc
国家	gojx
国家大事	gjdu
国家安全局	gjaj
国家机关	gjjg
国家机器	gjjq
国家标准	gjbv
国家栋梁	gjdl
国宾	gobb
国富民强	gfmq
国将不国	gjbg
国庆	goqk
国庆节	gqjp
国库	goku
国无宁日	gwnr
国有	goyz
国有企业	gyqy
国有国法	gygf
国标	gobn
国歌	goge
国民党	gmdh
国民政府	gmvf
国法	gofa
国泰民安	gtma
国王	gowh
国球	goqq
国画	gohx
国破家亡	gpjw
国税	gouv
国立大学	gldx
国策	goce
国粹	gocv
国耻	goii
国航	gohh
国色天香	gstx
国药	goyc
国营	goyk
国葬	gozh
国计民生	gjmu
国货	goho
国贼	gozw
国运	goyy
国进民退	gjmt
国道	godc
国门	gomf
国防	gofh
国防大学	gfdx
国际	goji
国际事务	gjuw
国际关系	gjgx
国际形势	gjxu
国际知名	gjvm
国际舞台	gjwt
国际贸易	gjmy
国际资本	gjzb
国际金融	gjjr
国难	gonj
国难当头	gndt
国魂	gohy
图	tu
图上	tuuh
图个	tuge
图书	tuuu
图书馆	tugr
图例	tuli
图像	tuxl
图册	tuce
图层	tucg
图库	tuku
图形	tuxk
图报	tubc
图文	tuwf
图文并茂	twbm
图标	tubn
图样	tuyh
图案	tuan
图片	tupm
图瓦卢	twlu
图画	tuhx
图示	tuui
图穷匕见	tqbx
图章	tuvh
图纸	tuvi
图腾	tutg
图解	tujp
图谋	tumz
图谋不轨	tmbg
图谱	tupu
图财害命	tchm
囿	yzko
囿于成见	yyij
圃	pukf
圄	yuk
圆	yrkr
圆周	yrvz
圆周率	yvlv
圆圈	yrqr
圆孔	yrks
圆弧	yrhu
圆形	yrxk
圆心	yrxb
圆明园	ymyr
圆桌	yrvo
圆梦	yrmg
圆润	yrry
圆滑	yrhx
圆满	yrmj
圆满落幕	ymlm
圆点	yrdm
圆环	yrhr
圆珠笔	yvbi
圆球	yrqq
圆的	yrde
圆筒	yrts
圆管	yrgr
圆脸	yrlm
圆规	yrgv
圆谎	yrhl
圆锥	yrvv
圆领	yrlk
圆鼓鼓	yggu
圈	jrkv
圈	qrk
圈	qrkv
圈养	jryh
圈内	qrnw
圈地	qrdi
圈外	qrwd
圈套	qrtc
圈子	qrzi
圈定	qrdk
圈钱	qrqm
圉	yukg
圊	qkko
圌	irke
圌	ivk
圌	ivke
圐	kukf
圙	ltk
圙	ltkm
圜	hrky
圜	yrky
土	tuu
土产	tuij
土八路	tblu
土匪	tufw
土地	tudi
土坯	tupi
土墩	tudy
土壤	turh
土家族	tjzu
土崩瓦解	tbwj
土库曼斯坦	tkmt
土建	tujm
土族	tuzu
土木	tumu
土木工程	tmgi
土洋结合	tyjh
土炕	tukh
土特产	ttij
土生土长	tutv
土耳其	teqi
土著	tuvu
土葬	tuzh
土语	tuyu
土豆	tudz
土豪	tuhc
土豪劣绅	thlu
土货	tuho
土鳖	tubp
圢	tktd
圣	ugy
圣僧	ugsg
圣卢西亚	ulxy
圣地	ugdi
圣地亚哥	udyg
圣坛	ugtj
圣基茨和尼维斯	ujcs
圣多美和普林西比	udmb
圣恩	ugen
圣战	ugvj
圣文森特和格林纳丁斯	uwss
圣洁	ugjp
圣经	ugjk
圣诞	ugdj
圣诞快乐	udkl
圣诞老人	udlr
圣诞节	udjp
圣马力诺	umln
在	z
在	zdut
在一起	zyqi
在上	zduh
在下	zdxx
在不在	zbz
在世	zdui
在乎	zdhu
在于	zdyu
在任	zdrf
在位	zdww
在内	zdnw
在册	zdce
在劫难逃	zjnt
在即	zdji
在吗	zdma
在哪	zdna
在场	zdih
在外	zdwd
在天之灵	ztvl
在学	zdxt
在家	zdjx
在岗	zdgh
在座	zdzo
在意	zdyi
在所不惜	zsbx
在所不辞	zsbc
在所难免	zsnm
在押	zdya
在握	zdwo
在旁	zdph
在望	zdwh
在校	zdxn
在校生	zxug
在案	zdan
在此一举	zcyj
在此之前	zcvq
在理	zdli
在线	zx
在编	zdbm
在职	zdvi
在行	zdhh
在这之前	zvvq
在这方面	zvfm
在逃	zdtc
圩	wwty
圩	xuty
圪	get
圪	getq
圫	totq
圬	wut
圭	gvt
圭	gvtt
圮	pitj
圯	yit
地	det
地	dety
地	di
地	dity
地上	diuh
地下	dixx
地下室	dxui
地中海	dvhd
地主	divu
地久天长	djti
地产	diij
地位	diww
地利人和	dlrh
地动山摇	dduy
地势	diui
地勤	diqb
地区	diqu
地区性	dqx
地名	dimk
地图	ditu
地址	divi
地壳	diqn
地大物博	ddwb
地头蛇	dtue
地带	didd
地平线	dpxm
地广人稀	dgrx
地府	difu
地形	dixk
地方	df
地方	difh
地方性	dfxk
地方政府	dfvf
地板	dibj
地段	didr
地毯	ditj
地沟	digz
地洞	dids
地点	didm
地牢	dilc
地球	diqq
地理	dili
地瓜	digx
地皮	dipi
地盘	dipj
地砖	divr
地税	diuv
地缘	diyr
地缘政治	dyvv
地老天荒	dlth
地表	dibn
地貌	dimc
地道	didc
地铁	ditp
地铺	dipu
地雷	dilw
地震	divf
地面	dimm
圲	qmtq
圳	vft
圳	vfti
圹	klt
圹	kltg
场	iht
场	ihtp
场内	ihnw
场合	ihhe
场地	ihdi
场外	ihwd
场所	ihso
场景	ihjk
场次	ihci
场面	ihmm
场馆	ihgr
圻	qitj
圻	ybtj
圾	jit
址	vit
址	vitv
坂	bjt
均	jy
均	jytd
均价	jyjx
均分	jyff
均匀	jyyy
均可	jyke
均摊	jytj
均无	jywu
均有	jyyz
均等	jydg
均系	jyxi
均线	jyxm
均能	jyng
均衡	jyhg
均速	jysu
坉	tytt
坊	fht
坊	fhtf
坋	bftd
坋	fftd
坌	bfb
坌	bfbt
坍	tjtd
坍塌	tjta
坎	kjt
坎	kjtr
坎坷	kjke
坏	hk
坏	hkt
坏	hktb
坏了	hkle
坏了一锅粥	hlyv
坏事	hkui
坏人	hkrf
坏坏	hkhk
坏处	hkiu
坏心	hkxb
坏死	hksi
坏笑	hkxn
坏蛋	hkdj
坏话	hkhx
坏账	hkvh
坐	zort
坐上	zouh
坐下	zoxx
坐不住	zbvu
坐不住了	zbvl
坐井观天	zjgt
坐享其成	zxqi
坐以待毙	zydb
坐冷板凳	zlbd
坐北朝南	zbin
坐卧不宁	zwbn
坐卧不安	zwba
坐台	zotd
坐吃山空	ziuk
坐在	zozd
坐地分赃	zdfz
坐地起价	zdqj
坐垫	zodm
坐姿	zozi
坐定	zodk
坐山观虎斗	zugd
坐庄	zovl
坐怀不乱	zhbl
坐支	zovi
坐收渔利	zuyl
坐标	zobn
坐满	zomj
坐牢	zolc
坐禅	zoij
坐立不安	zlba
坐等	zodg
坐而论道	zeld
坐船	zoir
坐落	zolo
坐落于	zly
坐视不管	zubg
坐言起行	zyqx
坐车	zoie
坐镇	zovf
坐骑	zoqi
坑	kg
坑	kgt
坑人	kgrf
坑害	kghd
坑洼	kgwa
坑爹	kgdp
坑蒙	kgmg
坑蒙拐骗	kmgp
坑道	kgdc
坑骗	kgpm
坒	bibt
块	kkt
块	kktg
块钱	kkqm
坚	jml
坚不可摧	jbkc
坚信	jmxb
坚决	jmjt
坚如磐石	jrpu
坚守	jmuz
坚定	jmdk
坚定不移	jdby
坚强	jmql
坚强不屈	jqbq
坚持	jmii
坚持不懈	jibx
坚挺	jmtk
坚硬	jmyk
坚贞	jmvf
坚贞不屈	jvbq
坚韧不拔	jrbb
坛	tjts
坛坛罐罐	ttgg
坜	lit
坜	litl
坝	bat
坝	batr
坞	wutw
坟	fft
坟	fftw
坟墓	ffmu
坠	vve
坠	vvet
坠入	vvru
坠地	vvdi
坠子	vvzi
坠楼	vvlz
坠海	vvhd
坠落	vvlo
坡	pot
坡	poty
坡度	podu
坡道	podc
坤	kyt
坤	kytu
坥	qutq
坦	tjt
坦克	tjke
坦坦荡荡	ttdd
坦桑尼亚	tsny
坦然	tjrj
坦然受之	truv
坦然面对	trmd
坦率	tjuk
坦白	tjbd
坦白从宽	tbck
坦白地讲	tbdj
坦荡	tjdh
坦言	tjyj
坦诚	tjig
坦诚相待	tixd
坨	tot
坨	totb
坩	gjtg
坪	pkt
坪	pktp
坫	dmtk
坬	watg
坭	nit
坭	nitb
坯	pit
坯	pitp
坰	jst
坰	jstk
坳	aot
坳	aotl
坷	ket
坻	ditd
坻	iitd
坼	iet
坼	ieti
坽	lkt
垂	ivp
垂	ivpa
垂下	ivxx
垂体	ivti
垂危	ivww
垂头丧气	itsq
垂帘听政	iltv
垂暮	ivmu
垂柳	ivlq
垂死	ivsi
垂死挣扎	isvv
垂泪	ivlw
垂涎	ivxm
垂涎三尺	ixsi
垂涎已久	ixyj
垂涎欲滴	ixyd
垂爱	ivai
垂直	ivvi
垂询	ivxy
垂钓	ivdn
垂青	ivqk
垂首	ivuz
垃	lat
垃	latl
垃圾	laji
垃圾桶	ljts
垃圾箱	ljxl
垄	lslt
垄断	lsdr
垅	lstl
垆	lut
垇	aota
垈	ddrt
型	xkkt
型号	xkhc
垌	dst
垌	tst
垌	tstk
垎	hetk
垏	lvty
垒	lws
垒	lwst
垒球	lwqq
垓	gdt
垓	gdtr
垕	hzp
垕	hzpt
垙	gltw
垚	yctt
垛	dot
垞	iatq
垟	yhty
垠	ybt
垠	ybtg
垡	fart
垢	gzt
垢	gztk
垣	yrta
垤	dpt
垤	dptt
垦	kfgt
垦荒	kfhl
垧	uhtk
垩	eeyt
垫	dmf
垫	dmft
垫底	dmdi
垫支	dmvi
垫板	dmbj
垫款	dmkr
垫着	dmve
垫背	dmbw
垫脚	dmjn
垭	yat
垭	yaty
垮	kxt
垮	kxtk
垮了	kxle
垮台	kxtd
垮塌	kxta
垯	dat
垱	dht
垱	dhte
垲	kdt
垴	nct
垴	nctk
垵	antn
垸	yrte
垾	hjtg
垿	xutl
埂	ggt
埂	ggtg
埃	ait
埃	aitu
埃及	aiji
埃塞俄比亚	asey
埃菲尔铁塔	afet
埆	qtt
埆	qtty
埇	ysty
埋	mdt
埋	mdtl
埋	mjtl
埋伏	mdfu
埋在	mdzd
埋头	mdtz
埋头苦干	mtkg
埋怨	mjyr
埋没	mdmo
埋葬	mdzh
埋藏	mdch
埋设	mdue
埌	lhtl
城	igt
城	igti
城下	igxx
城下之盟	ixvm
城乡	igxl
城乡结合部	ixjb
城内	ignw
城北	igbw
城区	igqu
城外	igwd
城头	igtz
城市	igui
城市大学	iudx
城府	igfu
城建	igjm
城池	igii
城管	iggr
城邦	igbh
城镇	igvf
城门	igmf
城门失火	imuh
城防	igfh
埏	ujt
埒	lptc
埔	butf
埔	put
埔	putf
埕	igtw
埘	uitc
埙	xyt
埙	xytr
埚	got
埚	gotn
埜	yemt
